id_emprestimo,id_cliente,valor,taxa_juros,data_contratacao,status
1699,735,33308,0.037,2023-07-14,quitado
1700,2148,36004,0.044,2022-04-04,quitado
1701,1641,22254,0.028,2021-06-21,ativo
1702,1190,14750,0.049,2021-03-19,inadimplente
1703,1252,10282,0.048,2023-12-29,inadimplente
1704,139,42598,0.014,2023-05-29,quitado
1705,2079,11090,0.024,2023-10-04,inadimplente
1706,4638,11111,0.039,2023-09-23,inadimplente
1707,1509,12707,0.039,2021-12-25,quitado
1708,469,25708,0.017,2023-06-19,quitado
1709,1730,25352,0.036,2022-03-08,ativo
1710,3923,17032,0.013,2023-08-19,ativo
1711,4355,4632,0.021,2023-11-01,quitado
1712,2260,7851,0.043,2020-01-13,quitado
1713,2583,16015,0.044,2021-09-16,ativo
1714,4602,22230,0.016,2023-09-13,ativo
1715,1801,26255,0.017,2023-09-15,ativo
1716,4168,19797,0.037,2021-04-14,inadimplente
1717,3880,44047,0.025,2020-05-09,quitado
1718,2268,32204,0.012,2021-10-14,quitado
1719,4659,5765,0.042,2023-07-06,inadimplente
1720,552,25136,0.013,2024-01-15,quitado
1721,590,6078,0.033,2023-10-10,quitado
1722,2703,29066,0.021,2023-03-12,inadimplente
1723,749,38763,0.039,2023-04-28,ativo
1724,4841,22039,0.028,2022-10-14,quitado
1725,1515,4945,0.029,2020-01-02,ativo
1726,149,17621,0.017,2020-11-20,inadimplente
1727,123,5660,0.035,2023-08-28,quitado
1728,788,9909,0.039,2020-07-02,ativo
1729,2519,5803,0.048,2023-03-16,ativo
1730,3523,41652,0.026,2022-12-25,inadimplente
1731,3719,27606,0.011,2022-12-07,quitado
1732,1767,5862,0.017,2022-10-01,quitado
1733,1896,6236,0.042,2021-01-14,ativo
1734,3587,43731,0.026,2020-02-27,quitado
1735,2779,46577,0.033,2022-12-22,inadimplente
1736,3893,43516,0.032,2021-12-22,ativo
1737,1704,42350,0.037,2023-12-01,inadimplente
1738,2530,14304,0.015,2020-07-06,inadimplente
1739,3132,22549,0.022,2020-03-04,inadimplente
1740,4737,42742,0.023,2021-04-22,ativo
1741,1186,3993,0.016,2023-04-15,ativo
1742,2884,2541,0.041,2022-09-22,quitado
1743,2231,19532,0.033,2022-07-23,quitado
1744,3932,1451,0.038,2020-01-03,ativo
1745,3448,37782,0.029,2021-09-19,quitado
1746,4463,44606,0.041,2022-10-13,quitado
1747,2440,38512,0.028,2022-07-10,quitado
1748,730,28511,0.043,2022-02-28,quitado
1749,3495,46260,0.05,2021-06-10,quitado
1750,271,2510,0.026,2021-12-23,quitado
1751,1808,31818,0.018,2023-04-20,inadimplente
1752,3164,18851,0.033,2023-06-16,ativo
1753,3805,29926,0.013,2023-07-24,inadimplente
1754,2934,10001,0.033,2022-02-17,ativo
1755,2631,14493,0.012,2022-01-29,inadimplente
1756,3818,48121,0.01,2022-01-23,quitado
1757,903,11584,0.031,2022-08-05,quitado
1758,1691,28955,0.022,2020-06-09,quitado
1759,2376,35374,0.035,2023-02-20,inadimplente
1760,2748,41089,0.026,2021-07-30,quitado
1761,3561,17253,0.022,2021-11-07,quitado
1762,2394,49845,0.019,2023-12-23,quitado
1763,598,21011,0.034,2022-03-21,inadimplente
1764,4944,39606,0.02,2023-05-29,ativo
1765,2118,19074,0.033,2021-08-06,ativo
1766,4710,18671,0.045,2021-06-24,ativo
1767,4308,45303,0.043,2023-12-03,inadimplente
1768,1404,10575,0.019,2023-04-30,quitado
1769,4101,28533,0.015,2024-01-20,quitado
1770,1791,38723,0.037,2022-12-27,inadimplente
1771,4280,39183,0.044,2021-07-06,ativo
1772,2042,11334,0.014,2020-01-17,inadimplente
1773,3650,9459,0.012,2020-12-20,ativo
1774,3922,3841,0.029,2021-09-09,inadimplente
1775,2849,13629,0.021,2023-12-24,quitado
1776,3036,23064,0.029,2023-04-14,ativo
1777,1030,3443,0.02,2020-03-28,quitado
1778,2279,38138,0.027,2021-09-15,quitado
1779,526,10724,0.039,2021-04-02,inadimplente
1780,448,2794,0.016,2021-12-29,ativo
1781,1118,8523,0.018,2022-08-03,quitado
1782,3224,24346,0.031,2023-05-03,quitado
1783,1560,22677,0.033,2023-07-10,inadimplente
1784,3862,1151,0.032,2022-05-31,ativo
1785,4700,40943,0.019,2020-05-20,quitado
1786,2954,37211,0.022,2021-06-15,inadimplente
1787,2681,26988,0.026,2020-06-22,ativo
1788,1826,36523,0.032,2020-04-08,ativo
1789,2430,13030,0.018,2022-04-14,ativo
1790,1112,3194,0.044,2021-02-03,quitado
1791,3748,20185,0.017,2022-04-12,ativo
1792,883,2226,0.022,2023-09-20,quitado
1793,4747,28242,0.03,2023-11-20,inadimplente
1794,3247,36407,0.043,2020-03-07,inadimplente
1795,2571,47580,0.038,2020-10-15,inadimplente
1796,2299,25997,0.04,2020-04-12,ativo
1797,735,43377,0.037,2022-09-24,quitado
1798,2344,5221,0.029,2021-01-20,ativo
1799,2475,14620,0.044,2020-04-29,ativo
1800,1871,36164,0.042,2022-01-20,ativo
1801,1339,11615,0.043,2023-06-02,quitado
1802,3459,26614,0.024,2022-07-07,quitado
1803,1307,14039,0.018,2022-12-01,ativo
1804,1916,1610,0.015,2020-10-02,quitado
1805,3288,38592,0.05,2021-03-17,ativo
1806,82,16055,0.011,2021-02-08,quitado
1807,3345,31700,0.028,2023-11-18,ativo
1808,3505,30903,0.025,2020-01-22,quitado
1809,3497,10305,0.041,2023-06-02,inadimplente
1810,2846,21656,0.02,2020-04-26,ativo
1811,2278,43058,0.025,2020-04-24,ativo
1812,1418,16127,0.039,2023-02-12,quitado
1813,3995,12182,0.019,2021-03-19,quitado
1814,1080,4058,0.015,2021-08-29,quitado
1815,558,39110,0.042,2020-02-03,ativo
1816,3721,48035,0.017,2020-11-30,inadimplente
1817,1085,20180,0.012,2022-02-03,ativo
1818,3600,48330,0.027,2021-06-14,inadimplente
1819,4477,31314,0.039,2020-07-27,quitado
1820,4057,22044,0.043,2022-04-27,ativo
1821,4922,12985,0.047,2020-04-12,quitado
1822,2948,42931,0.032,2023-01-04,quitado
1823,1263,45409,0.029,2020-10-30,quitado
1824,4144,5200,0.017,2021-10-10,inadimplente
1825,329,39334,0.041,2021-12-03,quitado
1826,3230,35981,0.021,2021-06-05,inadimplente
1827,1208,17213,0.029,2023-07-08,ativo
1828,3698,38578,0.041,2020-06-05,ativo
1829,817,9519,0.013,2020-04-06,ativo
1830,4350,31008,0.049,2020-03-26,ativo
1831,2840,46112,0.032,2023-06-11,ativo
1832,606,30780,0.044,2022-09-19,quitado
1833,296,42240,0.047,2023-05-10,ativo
1834,2888,7787,0.034,2023-06-22,inadimplente
1835,2063,46511,0.024,2023-05-10,quitado
1836,897,33374,0.014,2020-12-25,ativo
1837,4033,26415,0.04,2021-05-26,ativo
1838,4568,30779,0.017,2020-02-13,quitado
1839,2370,10807,0.016,2022-02-08,ativo
1840,3088,45507,0.023,2021-06-17,inadimplente
1841,3134,13606,0.046,2020-01-04,inadimplente
1842,4421,13812,0.018,2021-08-16,quitado
1843,2475,30020,0.045,2020-02-07,quitado
1844,4115,34984,0.03,2023-05-12,inadimplente
1845,2709,1769,0.021,2020-02-12,ativo
1846,85,25522,0.035,2022-02-12,inadimplente
1847,2862,5677,0.034,2021-10-03,ativo
1848,3672,33560,0.02,2023-12-08,ativo
1849,3255,28992,0.035,2021-03-04,ativo
1850,4897,49567,0.023,2021-04-22,quitado
1851,1516,30645,0.047,2022-08-29,quitado
1852,1397,11486,0.046,2023-03-07,ativo
1853,144,28417,0.013,2022-03-28,quitado
1854,4447,6486,0.016,2023-05-23,ativo
1855,228,43868,0.025,2024-01-25,ativo
1856,1237,39831,0.021,2020-05-26,quitado
1857,3363,15310,0.012,2023-04-26,quitado
1858,2588,44570,0.038,2022-04-03,ativo
1859,3571,17014,0.029,2024-01-14,ativo
1860,3348,12295,0.043,2024-01-20,quitado
1861,1474,3801,0.027,2020-06-04,quitado
1862,2124,41861,0.031,2023-08-16,inadimplente
1863,4516,23258,0.014,2021-02-23,inadimplente
1864,877,15616,0.036,2020-03-23,ativo
1865,2234,38610,0.031,2021-04-04,inadimplente
1866,1287,5209,0.043,2020-06-20,ativo
1867,1244,7184,0.048,2020-12-20,ativo
1868,3049,20403,0.03,2020-08-18,inadimplente
1869,3052,36279,0.016,2022-06-10,inadimplente
1870,3418,36113,0.03,2022-04-02,quitado
1871,70,7814,0.041,2020-08-12,inadimplente
1872,2677,18179,0.032,2020-04-29,quitado
1873,2534,21027,0.04,2023-10-11,ativo
1874,349,26445,0.017,2022-10-26,quitado
1875,3623,42830,0.031,2021-05-15,quitado
1876,4267,22449,0.041,2022-03-05,inadimplente
1877,3291,19466,0.048,2022-03-28,inadimplente
1878,2547,49847,0.015,2022-06-10,inadimplente
1879,1060,15267,0.022,2021-01-04,ativo
1880,1155,47849,0.047,2020-10-23,ativo
1881,616,13668,0.017,2021-09-17,inadimplente
1882,524,3980,0.021,2023-06-06,quitado
1883,4358,15218,0.042,2020-08-18,quitado
1884,3979,34494,0.047,2023-03-09,inadimplente
1885,917,6901,0.029,2023-06-13,quitado
1886,1257,27624,0.034,2023-05-01,inadimplente
1887,2275,38707,0.038,2020-07-16,inadimplente
1888,1318,34665,0.038,2020-08-15,inadimplente
1889,4502,2304,0.012,2022-06-03,quitado
1890,3358,2372,0.04,2020-12-10,inadimplente
1891,18,5088,0.01,2021-02-06,inadimplente
1892,1322,36339,0.023,2023-01-19,quitado
1893,1545,7315,0.01,2023-07-17,ativo
1894,2676,12761,0.021,2022-12-20,ativo
1895,4505,47516,0.01,2021-12-28,inadimplente
1896,1326,28389,0.044,2023-06-15,ativo
1897,4625,41072,0.012,2022-07-12,quitado
1898,4375,46711,0.027,2022-07-25,quitado
1899,2000,15885,0.017,2023-02-12,ativo
1900,4110,40938,0.046,2023-10-10,ativo
1901,1758,32696,0.026,2020-06-19,inadimplente
1902,2755,42615,0.015,2023-07-16,inadimplente
1903,3298,12602,0.026,2020-08-02,ativo
1904,3556,37185,0.022,2020-08-10,ativo
1905,610,13443,0.016,2022-11-01,ativo
1906,1648,15785,0.039,2020-11-08,ativo
1907,4429,34298,0.039,2021-04-03,quitado
1908,1531,31217,0.039,2024-01-31,ativo
1909,4329,32252,0.023,2023-12-05,ativo
1910,3327,32606,0.03,2020-07-13,inadimplente
1911,356,28688,0.04,2024-01-21,quitado
1912,4768,11947,0.01,2023-01-07,inadimplente
1913,823,43872,0.043,2021-05-21,ativo
1914,1044,31611,0.034,2022-04-19,ativo
1915,3774,33975,0.038,2021-12-22,inadimplente
1916,3433,38981,0.044,2023-08-10,ativo
1917,4433,46401,0.022,2023-09-15,quitado
1918,1460,49131,0.037,2024-01-06,inadimplente
1919,1235,46973,0.026,2022-01-24,inadimplente
1920,3271,35987,0.025,2020-12-15,inadimplente
1921,2900,38666,0.043,2020-10-10,quitado
1922,3672,14378,0.022,2022-11-04,inadimplente
1923,4633,11650,0.024,2021-04-02,inadimplente
1924,2236,44985,0.027,2023-07-27,ativo
1925,3641,49376,0.022,2020-10-06,inadimplente
1926,4980,2472,0.028,2023-07-08,quitado
1927,1170,41458,0.026,2023-04-23,quitado
1928,516,29696,0.033,2022-03-22,quitado
1929,177,37859,0.01,2023-05-04,quitado
1930,2515,45957,0.037,2021-06-06,inadimplente
1931,2884,45930,0.035,2023-03-15,quitado
1932,3323,19074,0.013,2022-11-08,ativo
1933,4983,34034,0.044,2020-08-18,quitado
1934,3786,16894,0.022,2022-07-27,inadimplente
1935,2813,14517,0.026,2023-04-05,inadimplente
1936,4369,8000,0.05,2021-08-22,inadimplente
1937,4373,2832,0.021,2021-10-09,ativo
1938,4956,11922,0.037,2022-11-20,quitado
1939,82,22408,0.049,2020-08-30,ativo
1940,1344,27114,0.016,2022-07-28,ativo
1941,3250,27228,0.022,2023-05-17,ativo
1942,149,36675,0.017,2022-12-30,quitado
1943,2938,35084,0.014,2021-03-29,ativo
1944,4558,36364,0.033,2021-01-24,inadimplente
1945,338,22619,0.029,2023-09-27,inadimplente
1946,4515,16529,0.035,2022-08-28,quitado
1947,869,37263,0.024,2021-04-29,ativo
1948,1224,30299,0.042,2020-01-27,ativo
1949,6,14949,0.012,2021-12-07,inadimplente
1950,3198,45487,0.026,2023-04-27,inadimplente
1951,2916,43273,0.018,2022-01-02,quitado
1952,2399,7362,0.032,2023-03-03,ativo
1953,3591,36478,0.037,2021-08-25,quitado
1954,3677,38321,0.012,2022-09-09,inadimplente
1955,160,43836,0.015,2022-08-24,ativo
1956,3396,43122,0.042,2020-03-04,ativo
1957,1672,29031,0.025,2023-11-09,ativo
1958,390,16133,0.021,2021-08-28,quitado
1959,2065,9619,0.034,2020-03-29,quitado
1960,3965,18973,0.037,2022-05-14,inadimplente
1961,3284,25525,0.017,2020-03-20,quitado
1962,1162,9260,0.015,2021-12-05,inadimplente
1963,4894,29586,0.045,2020-10-07,quitado
1964,3486,12682,0.017,2021-01-05,ativo
1965,4989,1518,0.023,2021-03-17,inadimplente
1966,2416,29808,0.042,2021-06-13,quitado
1967,2518,32483,0.046,2021-09-13,inadimplente
1968,2364,45874,0.041,2022-02-01,inadimplente
1969,1826,40372,0.027,2020-12-15,ativo
1970,1899,36020,0.019,2020-01-13,quitado
1971,671,9990,0.021,2024-02-01,quitado
1972,1788,7660,0.017,2023-05-05,ativo
1973,28,49563,0.02,2020-09-18,inadimplente
1974,1515,6990,0.047,2020-05-19,inadimplente
1975,3870,16520,0.047,2023-08-03,ativo
1976,3796,33417,0.016,2021-07-08,inadimplente
1977,4470,48940,0.02,2021-12-10,inadimplente
1978,2630,47685,0.037,2023-02-08,quitado
1979,1401,12858,0.033,2021-09-17,ativo
1980,2837,10171,0.039,2021-10-02,ativo
1981,3327,8579,0.049,2021-11-02,quitado
1982,3017,41301,0.013,2020-05-16,ativo
1983,2753,4422,0.031,2023-07-28,ativo
1984,2976,21218,0.034,2021-06-13,quitado
1985,3721,21136,0.021,2021-04-16,quitado
1986,1760,24371,0.041,2021-09-01,quitado
1987,4333,48959,0.04,2024-02-08,quitado
1988,919,31228,0.015,2023-04-04,quitado
1989,4679,31111,0.018,2021-08-15,inadimplente
1990,1665,3401,0.023,2022-09-27,inadimplente
1991,4378,2984,0.019,2020-09-12,inadimplente
1992,1784,28609,0.013,2020-05-20,inadimplente
1993,1647,16705,0.043,2022-12-03,inadimplente
1994,1493,28991,0.047,2022-11-16,quitado
1995,4146,36058,0.046,2023-02-14,ativo
1996,2889,12409,0.029,2022-08-31,ativo
1997,79,19693,0.043,2022-06-09,ativo
1998,2589,45844,0.013,2021-01-06,ativo
1999,3647,46318,0.022,2021-10-31,inadimplente
2000,1743,22458,0.039,2022-09-15,inadimplente
2001,410,7653,0.03,2020-08-07,quitado
2002,3481,45928,0.029,2021-08-22,quitado
2003,3126,33542,0.014,2022-09-08,quitado
2004,3104,11655,0.034,2022-03-25,inadimplente
2005,535,21341,0.019,2022-03-22,ativo
2006,4815,40623,0.033,2022-02-09,inadimplente
2007,3523,18169,0.049,2021-11-30,ativo
2008,4994,39505,0.033,2020-02-29,inadimplente
2009,303,8350,0.012,2023-05-04,inadimplente
2010,2788,32437,0.019,2020-02-04,inadimplente
2011,1917,45810,0.038,2020-12-01,ativo
2012,697,36409,0.034,2023-09-20,inadimplente
2013,2380,19840,0.017,2021-08-26,quitado
2014,2269,49242,0.048,2022-11-24,quitado
2015,3751,39196,0.025,2020-12-15,inadimplente
2016,3039,33130,0.023,2023-12-25,inadimplente
2017,2856,35072,0.015,2022-11-27,inadimplente
2018,911,39819,0.012,2020-10-20,ativo
2019,3614,49836,0.033,2024-02-06,inadimplente
2020,4991,44275,0.046,2023-07-16,ativo
2021,1128,20610,0.031,2021-01-19,inadimplente
2022,4985,30612,0.046,2022-08-04,ativo
2023,2689,39050,0.031,2021-06-21,quitado
2024,811,18424,0.042,2021-02-26,quitado
2025,4067,11477,0.031,2022-03-12,inadimplente
2026,859,6439,0.017,2021-03-21,inadimplente
2027,244,14757,0.031,2021-11-30,quitado
2028,4394,8476,0.041,2023-03-29,ativo
2029,4996,33223,0.043,2020-06-12,quitado
2030,2758,38777,0.01,2020-02-16,inadimplente
2031,4693,42305,0.044,2020-08-03,quitado
2032,3834,38820,0.012,2021-10-08,ativo
2033,4590,28867,0.047,2023-04-13,ativo
2034,1811,25488,0.014,2023-09-07,quitado
2035,4134,36288,0.04,2024-01-18,quitado
2036,98,44839,0.023,2020-09-16,inadimplente
2037,3233,2309,0.04,2020-09-05,ativo
2038,4716,16802,0.041,2020-06-12,ativo
2039,2037,35906,0.015,2023-03-20,quitado
2040,2519,9808,0.036,2021-10-07,quitado
2041,994,16948,0.039,2020-03-27,inadimplente
2042,484,46225,0.031,2022-12-31,ativo
2043,4115,48001,0.015,2021-08-03,quitado
2044,500,9888,0.022,2024-01-03,quitado
2045,1693,27244,0.013,2021-12-03,inadimplente
2046,4350,33518,0.018,2022-04-03,ativo
2047,3604,6168,0.019,2021-12-15,inadimplente
2048,4912,27276,0.033,2021-03-04,quitado
2049,1983,41545,0.012,2020-01-15,inadimplente
2050,2736,36687,0.023,2022-05-31,ativo
2051,3005,42475,0.048,2022-07-11,inadimplente
2052,2018,6632,0.036,2022-03-01,quitado
2053,1962,39324,0.029,2021-01-15,quitado
2054,2841,8581,0.014,2021-08-17,ativo
2055,3219,45488,0.035,2023-09-13,ativo
2056,4163,16727,0.029,2021-01-07,quitado
2057,231,11381,0.032,2022-05-13,inadimplente
2058,3099,27860,0.01,2021-05-25,quitado
2059,1451,35159,0.013,2021-06-06,quitado
2060,563,47189,0.037,2020-06-05,ativo
2061,859,41858,0.05,2022-08-03,quitado
2062,1678,22938,0.031,2023-07-24,quitado
2063,3356,18406,0.012,2022-02-03,ativo
2064,307,13380,0.037,2023-01-24,ativo
2065,1109,33139,0.049,2020-01-17,quitado
2066,1170,32890,0.027,2022-05-14,ativo
2067,4171,7714,0.021,2021-06-14,inadimplente
2068,2217,30706,0.015,2023-03-31,ativo
2069,4850,21774,0.042,2020-02-14,inadimplente
2070,3374,38691,0.042,2022-05-06,quitado
2071,3295,18047,0.038,2023-09-12,inadimplente
2072,30,38333,0.017,2022-11-01,inadimplente
2073,2280,41217,0.03,2021-07-06,quitado
2074,2873,8332,0.044,2021-04-30,quitado
2075,4405,30732,0.015,2022-10-02,ativo
2076,3716,18424,0.046,2020-02-13,inadimplente
2077,3481,37228,0.048,2020-09-02,ativo
2078,3144,18759,0.041,2020-03-12,ativo
2079,2500,14648,0.034,2022-12-06,ativo
2080,4156,33336,0.018,2022-08-20,quitado
2081,2943,34552,0.019,2021-04-24,ativo
2082,3316,19609,0.04,2022-07-09,ativo
2083,2057,7179,0.019,2020-01-18,inadimplente
2084,103,41808,0.047,2021-12-15,ativo
2085,4200,42740,0.045,2020-02-17,ativo
2086,4465,9370,0.026,2021-12-15,quitado
2087,1367,3589,0.047,2020-05-18,inadimplente
2088,1396,16246,0.046,2023-06-05,ativo
2089,2918,30504,0.028,2020-01-15,quitado
2090,2290,5344,0.011,2023-12-19,inadimplente
2091,4053,46184,0.034,2023-12-13,quitado
2092,817,38029,0.019,2021-07-08,quitado
2093,1968,37099,0.036,2020-05-01,inadimplente
2094,3955,47831,0.035,2020-07-21,inadimplente
2095,1184,10450,0.04,2023-01-19,quitado
2096,231,39494,0.039,2023-02-16,quitado
2097,1238,49785,0.026,2021-06-07,inadimplente
2098,3334,14414,0.017,2022-02-03,ativo
2099,4064,20565,0.042,2021-01-14,quitado
2100,115,18368,0.043,2023-11-22,inadimplente
2101,1753,12297,0.027,2020-08-08,inadimplente
2102,423,3322,0.018,2022-02-22,inadimplente
2103,3536,7502,0.038,2021-03-16,ativo
2104,3891,1786,0.016,2022-03-28,quitado
2105,1392,4675,0.047,2020-11-06,ativo
2106,261,39964,0.023,2021-04-29,quitado
2107,3393,48280,0.015,2023-03-15,quitado
2108,1611,27821,0.048,2023-04-09,ativo
2109,82,23214,0.029,2023-05-23,quitado
2110,246,4927,0.014,2021-05-13,ativo
2111,2733,37902,0.049,2020-02-23,quitado
2112,1772,41326,0.028,2021-01-23,ativo
2113,3699,12250,0.016,2020-08-11,ativo
2114,4429,25947,0.033,2022-11-09,quitado
2115,620,43931,0.026,2020-10-18,ativo
2116,983,2635,0.042,2021-06-03,quitado
2117,2289,49724,0.026,2020-08-17,quitado
2118,909,38321,0.017,2020-05-20,quitado
2119,52,30804,0.02,2021-05-16,quitado
2120,441,10483,0.043,2021-09-09,quitado
2121,1080,13036,0.024,2020-07-09,inadimplente
2122,3255,2009,0.016,2021-01-05,ativo
2123,4815,18686,0.04,2020-10-17,inadimplente
2124,140,39229,0.021,2022-07-02,quitado
2125,1477,25630,0.035,2021-03-02,inadimplente
2126,1497,28568,0.036,2021-12-24,quitado
2127,774,15722,0.047,2022-08-21,quitado
2128,647,43699,0.029,2021-09-06,inadimplente
2129,4565,2579,0.049,2023-10-18,ativo
2130,2215,23606,0.043,2022-01-05,inadimplente
2131,4425,23987,0.014,2020-03-16,ativo
2132,867,7966,0.033,2020-08-14,quitado
2133,4400,39105,0.047,2020-07-05,ativo
2134,3522,36421,0.045,2023-12-10,quitado
2135,4970,36118,0.045,2021-06-06,quitado
2136,4555,29046,0.042,2022-11-18,inadimplente
2137,3452,9316,0.019,2022-02-15,ativo
2138,80,33781,0.031,2021-09-30,quitado
2139,2121,2548,0.03,2021-04-17,quitado
2140,4567,6804,0.049,2020-08-12,inadimplente
2141,267,33158,0.022,2023-03-07,ativo
2142,703,29651,0.022,2020-04-13,quitado
2143,4680,49298,0.039,2022-12-19,ativo
2144,3220,40841,0.048,2023-07-04,ativo
2145,1617,22367,0.049,2021-07-24,inadimplente
2146,2204,34414,0.027,2022-07-08,ativo
2147,4131,11336,0.015,2023-03-21,inadimplente
2148,3361,21877,0.021,2021-01-18,ativo
2149,80,12021,0.013,2020-12-06,ativo
2150,4028,45978,0.048,2020-10-30,ativo
2151,2944,22551,0.01,2021-03-02,ativo
2152,17,4995,0.011,2023-01-28,inadimplente
2153,3088,17296,0.042,2024-01-02,quitado
2154,3715,16680,0.034,2023-06-07,ativo
2155,28,34826,0.031,2023-03-09,ativo
2156,994,17523,0.015,2020-01-06,ativo
2157,4749,7051,0.025,2023-07-09,ativo
2158,1926,10100,0.037,2021-02-16,quitado
2159,4768,45122,0.031,2023-03-28,inadimplente
2160,3767,49497,0.039,2020-04-01,quitado
2161,73,36505,0.042,2021-11-20,quitado
2162,4451,6387,0.048,2023-01-26,quitado
2163,3933,17909,0.026,2020-03-24,ativo
2164,189,40106,0.043,2023-04-22,inadimplente
2165,2272,45846,0.019,2022-06-08,ativo
2166,793,48383,0.043,2022-07-01,ativo
2167,788,35300,0.045,2021-10-13,ativo
2168,4950,37391,0.036,2023-11-22,quitado
2169,2702,33849,0.016,2023-03-20,quitado
2170,1230,2190,0.018,2021-06-16,inadimplente
2171,99,5483,0.025,2021-10-25,ativo
2172,2276,28058,0.026,2022-07-03,quitado
2173,3073,38667,0.034,2021-05-27,quitado
2174,4768,47140,0.021,2022-04-08,quitado
2175,3618,10717,0.039,2020-07-14,ativo
2176,4510,10040,0.021,2023-08-11,inadimplente
2177,132,10127,0.038,2023-01-09,ativo
2178,4154,10975,0.047,2023-08-29,ativo
2179,4206,30277,0.034,2021-08-14,ativo
2180,1223,26629,0.016,2022-12-23,quitado
2181,4103,5589,0.03,2023-11-11,quitado
2182,1114,31642,0.019,2022-01-04,inadimplente
2183,1579,27973,0.022,2021-03-31,quitado
2184,3723,2140,0.01,2020-06-27,ativo
2185,776,37701,0.048,2023-02-03,inadimplente
2186,2720,8024,0.032,2023-11-07,quitado
2187,569,42179,0.017,2023-07-17,quitado
2188,2835,37992,0.011,2023-09-25,quitado
2189,938,3077,0.012,2023-05-17,ativo
2190,1795,4629,0.021,2022-04-16,ativo
2191,441,6587,0.015,2021-05-11,inadimplente
2192,1175,31033,0.013,2020-07-02,inadimplente
2193,1440,14140,0.049,2020-09-17,inadimplente
2194,3500,5498,0.024,2020-09-13,ativo
2195,2167,35888,0.039,2020-01-24,quitado
2196,3518,29522,0.04,2021-04-04,inadimplente
2197,2119,21450,0.025,2020-04-04,quitado
2198,1456,10458,0.049,2022-05-08,ativo
2199,2457,26088,0.043,2020-02-21,ativo
2200,722,22816,0.019,2022-01-19,quitado
2201,1680,48965,0.022,2020-10-31,quitado
2202,1925,23919,0.032,2022-05-13,ativo
2203,4024,27858,0.031,2020-11-30,quitado
2204,832,45524,0.015,2022-07-28,inadimplente
2205,1502,26836,0.028,2020-01-08,inadimplente
2206,3212,28414,0.038,2022-03-04,quitado
2207,3279,11003,0.044,2021-07-19,ativo
2208,3621,27789,0.044,2022-06-24,inadimplente
2209,2209,41864,0.022,2022-08-14,ativo
2210,1308,38891,0.012,2021-03-01,quitado
2211,124,3392,0.027,2020-08-10,inadimplente
2212,2485,33807,0.033,2021-09-09,ativo
2213,1029,16420,0.023,2021-07-10,ativo
2214,2520,4515,0.022,2022-05-08,inadimplente
2215,3100,36893,0.016,2020-08-14,ativo
2216,712,23038,0.042,2022-06-05,quitado
