id_pagamento,id_emprestimo,valor_pago,data_pagamento
4506,4,7895,2022-06-04
4507,241,1941,2021-06-27
4508,4717,3730,2021-05-22
4509,2641,6650,2022-12-13
4510,3917,5188,2022-08-17
4511,2006,1707,2023-02-07
4512,3952,1298,2023-04-29
4513,3304,3170,2022-09-11
4514,3330,7403,2023-05-17
4515,3369,1346,2022-09-05
4516,1905,3910,2023-07-26
4517,3214,3601,2023-05-30
4518,978,4161,2020-06-22
4519,1622,2533,2022-09-18
4520,1064,5165,2023-04-23
4521,3452,5166,2020-07-26
4522,4998,4342,2022-09-03
4523,3249,6200,2021-12-19
4524,4646,8170,2022-12-14
4525,249,5324,2021-09-04
4526,3229,5065,2021-12-03
4527,2036,4405,2023-07-29
4528,2757,4906,2020-12-29
4529,1081,1984,2023-01-09
4530,3116,2991,2020-09-08
4531,4431,714,2020-11-04
4532,1447,8900,2021-10-25
4533,2087,8517,2021-05-01
4534,4364,349,2020-07-19
4535,4827,2868,2020-07-09
4536,2912,4232,2022-07-30
4537,2633,624,2022-01-13
4538,2908,6743,2023-05-11
4539,3493,7061,2020-08-20
4540,315,1504,2021-05-13
4541,1790,3282,2020-12-01
4542,2590,2379,2022-02-06
4543,120,4662,2021-02-07
4544,2567,7673,2022-04-01
4545,4211,4572,2021-03-25
4546,3787,7132,2023-04-26
4547,3419,1726,2021-05-24
4548,3936,7557,2023-08-13
4549,1617,4156,2021-09-07
4550,1959,5585,2022-11-10
4551,2546,2734,2020-07-11
4552,768,9234,2021-12-01
4553,2102,5450,2022-12-04
4554,3226,6396,2020-11-19
4555,3393,3071,2023-08-23
4556,2982,1069,2022-09-27
4557,2305,1270,2020-06-29
4558,1752,1474,2023-05-31
4559,2515,1232,2023-02-23
4560,2013,3158,2022-09-14
4561,3020,2502,2021-08-09
4562,2095,7212,2022-06-27
4563,2966,4811,2022-10-28
4564,521,2288,2020-10-05
4565,1806,9074,2021-12-27
4566,3370,7654,2021-05-22
4567,3569,4464,2022-02-10
4568,425,1447,2023-04-17
4569,1417,8558,2021-01-21
4570,2459,3643,2022-04-15
4571,1737,5764,2021-11-19
4572,1476,5817,2022-10-29
4573,1028,8931,2022-10-14
4574,20,8334,2023-04-13
4575,694,4264,2023-04-04
4576,2325,7648,2022-04-14
4577,598,4211,2021-11-09
4578,356,7789,2021-12-12
4579,723,8440,2022-03-12
4580,152,6332,2023-06-03
4581,1136,4466,2020-09-15
4582,2833,5365,2021-12-04
4583,3422,5956,2020-11-07
4584,1075,1174,2022-09-01
4585,190,7257,2021-01-09
4586,785,5914,2022-12-18
4587,1791,7402,2021-04-15
4588,2689,4105,2020-06-03
4589,1901,2146,2022-03-09
4590,4384,4670,2022-07-16
4591,2535,3933,2021-10-26
4592,2224,2292,2023-06-26
4593,135,5449,2021-11-03
4594,139,1202,2023-09-10
4595,1351,3652,2021-01-07
4596,4711,6015,2020-09-06
4597,3869,9378,2023-03-14
4598,1991,447,2022-05-02
4599,1548,9732,2020-07-26
4600,311,4130,2021-12-09
4601,1714,3250,2021-04-22
4602,3182,2529,2020-07-22
4603,2711,6168,2022-06-24
4604,2837,6468,2021-03-30
4605,4137,5140,2023-03-17
4606,3044,6500,2022-05-08
4607,3626,9151,2021-08-24
4608,1880,9936,2021-10-11
4609,4935,9710,2022-01-14
4610,1701,1373,2020-07-31
4611,4738,5952,2020-11-10
4612,4420,8467,2023-04-08
4613,2896,7489,2023-06-26
4614,3604,8895,2021-06-18
4615,4337,447,2023-08-03
4616,2787,8101,2021-06-04
4617,4176,4169,2022-11-30
4618,4247,3453,2020-06-25
4619,584,9389,2023-07-27
4620,3541,6120,2023-05-07
4621,2396,6822,2020-07-07
4622,3694,4989,2022-05-01
4623,3437,2778,2022-03-17
4624,3090,7863,2020-06-08
4625,1714,2764,2022-12-04
4626,815,8953,2023-04-06
4627,3664,6043,2023-05-02
4628,3703,5577,2020-09-18
4629,4750,9246,2020-08-05
4630,1083,766,2023-02-20
4631,2797,2278,2020-09-02
4632,2066,6759,2023-09-12
4633,385,7781,2022-01-10
4634,1706,9719,2020-07-13
4635,3268,4454,2023-05-28
4636,2060,8064,2023-03-11
4637,1558,2948,2020-08-24
4638,1221,5080,2021-11-06
4639,2203,413,2023-02-04
4640,1930,1858,2023-08-20
4641,3964,1522,2023-06-14
4642,4,2179,2020-10-17
4643,1482,1149,2021-07-07
4644,3257,8200,2021-06-04
4645,590,6668,2021-10-31
4646,1027,7303,2020-11-17
4647,3214,7001,2022-10-09
4648,2250,8120,2020-10-14
4649,240,8207,2023-08-18
4650,1802,5878,2021-06-10
4651,3629,5797,2022-10-09
4652,3004,2414,2020-07-22
4653,4455,4262,2021-01-04
4654,1580,387,2020-06-11
4655,617,6528,2020-11-11
4656,4300,3824,2021-06-01
4657,743,5615,2021-04-21
4658,4660,965,2020-09-30
4659,4033,5036,2020-10-21
4660,3140,6385,2021-12-01
4661,1727,817,2023-07-02
4662,3095,596,2022-01-29
4663,1216,9313,2021-09-25
4664,790,6717,2023-03-03
4665,1150,3677,2021-02-23
4666,2464,6458,2021-10-30
4667,2301,7969,2021-01-23
4668,313,6438,2020-09-07
4669,3224,1204,2022-10-29
4670,3721,4081,2023-03-04
4671,3713,8856,2023-05-25
4672,1348,1386,2021-11-06
4673,1002,9102,2021-01-28
4674,323,1182,2022-12-28
4675,1319,616,2023-03-29
4676,2108,7915,2023-05-28
4677,381,1915,2020-12-12
4678,3737,1198,2022-05-08
4679,3201,4647,2023-01-09
4680,3511,5623,2023-06-10
4681,3035,7647,2022-06-17
4682,3686,9908,2020-07-14
4683,1846,3885,2022-08-26
4684,3778,5446,2021-12-25
4685,4008,1561,2020-07-13
4686,4777,9767,2021-08-20
4687,3958,8871,2021-12-31
4688,4424,6789,2022-03-07
4689,1330,3758,2020-08-28
4690,4408,273,2022-01-13
4691,2588,3706,2021-07-02
4692,2168,3673,2020-07-21
4693,2161,9122,2021-05-23
4694,214,7785,2020-08-06
4695,18,584,2021-04-12
4696,3217,7877,2022-05-17
4697,2766,4490,2022-12-02
4698,2845,3514,2022-11-07
4699,2381,1664,2022-10-18
4700,1728,8867,2021-03-13
4701,2798,1521,2020-12-31
4702,3860,2511,2021-07-20
4703,432,3353,2022-05-16
4704,4153,2884,2020-12-01
4705,3889,3071,2022-08-05
4706,1845,4266,2020-07-30
4707,4458,1067,2021-11-11
4708,4534,413,2023-06-02
4709,4224,7232,2020-11-09
4710,880,2924,2022-06-23
4711,4114,539,2022-02-10
4712,2495,3995,2020-10-02
4713,3259,5419,2023-01-08
4714,3963,2278,2020-12-07
4715,819,2387,2022-11-29
4716,877,6830,2023-04-24
4717,866,212,2023-08-01
4718,4349,1752,2022-12-17
4719,3405,7227,2021-09-21
4720,3011,2308,2020-11-22
4721,2735,2694,2022-10-05
4722,3965,3509,2022-12-12
4723,939,1390,2020-06-26
4724,3703,307,2022-08-18
4725,4376,6924,2023-05-14
4726,3549,4690,2022-10-07
4727,2517,1852,2022-01-17
4728,3873,4053,2022-05-18
4729,4972,5293,2022-10-24
4730,4500,9526,2022-04-19
4731,1569,7844,2022-01-19
4732,1522,5816,2021-05-20
4733,2602,7726,2022-11-27
4734,3112,9020,2023-09-07
4735,4667,8249,2023-02-13
4736,1812,9580,2022-07-06
4737,725,6557,2022-07-31
4738,279,3879,2021-04-26
4739,2042,8071,2020-08-01
4740,818,4542,2020-07-05
4741,2892,1212,2022-11-18
4742,629,5953,2020-12-17
4743,4997,6425,2021-08-30
4744,1154,3863,2020-09-27
4745,2515,8189,2023-03-04
4746,1237,5717,2022-10-06
4747,617,1698,2022-06-11
4748,4986,5845,2021-09-14
4749,1886,8475,2022-01-18
4750,751,6647,2021-02-13
4751,4749,483,2022-11-07
4752,1518,9170,2023-04-09
4753,714,5457,2022-09-15
4754,3258,1077,2021-07-01
4755,219,9632,2023-06-01
4756,476,5956,2020-11-19
4757,4277,3730,2021-11-21
4758,1639,4691,2023-08-07
4759,1678,6875,2021-10-25
4760,2636,7328,2023-05-17
4761,502,8757,2023-03-19
4762,3629,4276,2022-01-04
4763,3992,2575,2022-01-25
4764,2135,1741,2022-10-18
4765,3800,6551,2021-03-23
4766,773,8994,2023-03-03
4767,2378,4155,2020-07-13
4768,3335,4886,2023-03-21
4769,2470,2337,2021-07-17
4770,1148,6603,2023-05-18
4771,1936,5145,2023-05-07
4772,3957,596,2021-05-19
4773,4782,5698,2020-12-31
4774,3446,2965,2023-07-23
4775,4827,863,2023-07-15
4776,2558,5908,2021-11-25
4777,4311,2729,2022-07-14
4778,1146,7377,2023-02-02
4779,1686,3857,2020-12-27
4780,1534,5731,2023-05-04
4781,788,2340,2023-07-23
4782,3809,6644,2022-09-03
4783,1827,4557,2020-06-15
4784,2099,1908,2022-11-23
4785,2067,4480,2023-01-14
4786,3485,5788,2021-06-08
4787,1058,5170,2022-08-31
4788,3286,8654,2022-04-10
4789,941,6953,2021-05-31
4790,546,8009,2022-06-30
4791,592,7759,2020-12-31
4792,2028,6287,2021-03-22
4793,4534,5067,2022-04-03
4794,2135,7642,2020-07-30
4795,2680,316,2020-07-18
4796,2904,7402,2021-11-15
4797,2725,8826,2020-08-29
4798,3971,7015,2022-10-08
4799,2560,8960,2022-12-29
4800,4241,5084,2021-01-22
4801,1851,9139,2021-10-25
4802,975,3129,2022-12-22
4803,3570,961,2023-03-12
4804,4390,4048,2021-07-08
4805,2869,4888,2023-06-13
4806,1446,2289,2021-11-07
4807,2969,2277,2022-01-09
4808,4433,8994,2021-01-30
4809,3170,453,2021-06-23
4810,2987,4268,2022-02-24
4811,884,8182,2022-10-17
4812,2891,5302,2022-09-13
4813,874,4493,2020-12-20
4814,846,9681,2021-01-10
4815,268,1835,2022-01-21
4816,3789,3843,2023-08-08
4817,652,2975,2023-08-26
4818,4149,4055,2022-03-04
4819,4259,4302,2021-12-29
4820,4588,334,2020-12-20
4821,1104,7715,2023-01-29
4822,602,2419,2022-11-24
4823,4013,1922,2022-03-21
4824,3156,8423,2022-04-24
4825,1595,273,2020-12-14
4826,3694,4816,2021-12-08
4827,3994,9537,2021-10-30
4828,115,8820,2020-06-05
4829,1576,671,2023-06-07
4830,4876,2821,2021-05-08
4831,4639,932,2022-09-03
4832,2142,1787,2022-08-06
4833,2669,9307,2022-01-27
4834,270,2732,2023-08-02
4835,2008,7811,2022-10-10
4836,2063,5474,2021-02-15
4837,3408,5426,2023-07-12
4838,3709,2321,2023-05-11
4839,117,2962,2021-10-01
4840,4507,6505,2022-03-18
4841,3439,3123,2022-09-26
4842,359,419,2023-07-11
4843,67,6181,2023-09-01
4844,4455,621,2021-02-02
4845,4307,9239,2023-04-14
4846,111,313,2021-10-20
4847,1,207,2022-04-12
4848,1599,7672,2023-06-07
4849,1260,9148,2022-08-23
4850,4292,8048,2021-04-25
4851,1267,1037,2021-06-26
4852,83,7643,2020-10-23
4853,504,9086,2020-10-07
4854,3475,9556,2021-05-15
4855,1363,3559,2023-01-14
4856,3101,6615,2021-05-09
4857,925,6201,2021-12-04
4858,567,5908,2020-10-17
4859,4739,9396,2020-09-30
4860,3649,242,2021-02-15
4861,3722,2396,2021-05-08
4862,4869,5250,2021-04-13
4863,4577,6899,2021-08-18
4864,2721,9013,2021-09-30
4865,2510,9764,2021-05-10
4866,3199,3480,2023-07-21
4867,4773,9057,2023-02-24
4868,2207,5505,2022-05-21
4869,4989,1649,2020-09-17
4870,4993,2506,2021-09-14
4871,1965,6089,2022-06-14
4872,4297,8460,2022-05-15
4873,3732,2633,2023-04-22
4874,1811,4501,2022-08-29
4875,1766,8648,2020-12-17
4876,3561,1537,2020-07-25
4877,2869,5462,2023-07-12
4878,4000,6191,2021-07-31
4879,152,2650,2022-09-17
4880,707,4654,2023-09-12
4881,4928,1135,2022-01-31
4882,529,7222,2023-01-15
4883,4640,5569,2021-04-18
4884,346,3265,2023-01-07
4885,4881,8523,2020-12-14
4886,2252,5578,2021-11-22
4887,4436,1525,2020-10-24
4888,4608,2182,2023-01-26
4889,1325,8610,2021-12-25
4890,2763,8655,2022-02-07
4891,4392,8124,2021-12-06
4892,4808,4418,2020-08-27
4893,362,9642,2021-05-23
4894,3448,3212,2023-07-07
4895,4234,6718,2022-05-11
4896,4425,562,2023-03-08
4897,1519,550,2020-09-23
4898,4567,568,2022-05-30
4899,3743,538,2020-11-12
4900,4669,8354,2022-01-06
4901,1723,5472,2022-12-02
4902,2634,2606,2021-02-19
4903,2705,5833,2022-07-06
4904,3455,8395,2020-07-21
4905,4483,4599,2022-10-18
4906,4914,417,2020-06-03
4907,852,5761,2023-07-27
4908,912,2292,2021-08-07
4909,3115,2696,2021-12-12
4910,1534,5007,2022-01-06
4911,3961,809,2020-06-10
4912,1110,5851,2021-01-24
4913,4688,851,2022-08-15
4914,3674,2477,2022-02-22
4915,2207,7162,2020-09-12
4916,2946,7950,2023-02-18
4917,1306,4906,2023-05-27
4918,3926,8136,2022-01-13
4919,3753,6529,2021-10-11
4920,446,8906,2021-08-10
4921,2731,7400,2021-02-26
4922,4396,685,2020-12-11
4923,466,805,2022-10-04
4924,2047,4575,2022-12-30
4925,2519,1518,2023-04-01
4926,118,4527,2021-03-03
4927,374,2722,2021-04-18
4928,1596,452,2022-03-10
4929,4618,8010,2022-05-07
4930,3742,4282,2021-08-14
4931,3545,9297,2021-06-19
4932,4107,8067,2022-07-15
4933,2820,7561,2022-06-08
4934,2927,5885,2021-03-12
4935,2719,8538,2022-09-26
4936,4567,5504,2022-07-27
4937,4429,6099,2020-07-21
4938,3492,6499,2021-11-30
4939,4104,8014,2023-05-12
4940,1375,6767,2022-02-25
4941,4180,7949,2021-01-15
4942,1837,936,2020-09-14
4943,441,3079,2022-05-05
4944,2887,4479,2022-09-08
4945,2172,5779,2021-10-24
4946,1956,4881,2022-11-28
4947,4176,5920,2021-03-07
4948,4793,4550,2023-04-08
4949,2345,4915,2022-12-20
4950,50,4896,2021-01-29
4951,2551,6292,2020-08-12
4952,2695,6518,2021-08-09
4953,1605,8103,2020-08-22
4954,3502,5686,2021-01-03
4955,538,8761,2020-12-31
4956,4838,6653,2021-02-03
4957,1621,8962,2022-11-20
4958,2982,5905,2022-03-30
4959,4620,4777,2021-05-01
4960,1460,9618,2023-05-11
4961,846,3328,2021-10-18
4962,1244,4931,2020-11-04
4963,3771,7769,2020-11-26
4964,664,8716,2020-06-12
4965,885,6383,2022-11-22
4966,3775,5025,2021-07-02
4967,3105,1045,2021-11-23
4968,4469,241,2023-05-01
4969,2719,2743,2022-11-16
4970,814,4431,2021-09-01
4971,3405,9595,2021-12-08
4972,3853,4343,2021-07-26
4973,2505,8063,2022-08-09
4974,4234,8936,2023-09-06
4975,1739,8484,2022-10-04
4976,668,6605,2020-12-03
4977,4313,8072,2022-12-28
4978,3139,5231,2022-03-10
4979,4289,1113,2023-06-11
4980,2400,3297,2020-11-14
4981,3394,5411,2021-04-29
4982,552,7524,2023-07-31
4983,298,653,2022-03-20
4984,1587,1261,2021-03-02
4985,3440,525,2022-06-29
4986,2610,8229,2022-02-03
4987,509,2492,2023-05-25
4988,2474,5705,2022-06-23
4989,4406,7438,2022-10-16
4990,4696,5459,2022-07-07
4991,4631,1741,2021-05-16
4992,3406,8651,2020-12-03
4993,1861,769,2023-03-13
4994,4247,4161,2022-12-11
4995,1718,1989,2023-05-02
4996,1981,5910,2023-09-04
4997,2516,1987,2021-05-17
4998,1933,4487,2022-04-03
4999,4776,3025,2021-07-19
5000,1446,6258,2023-04-24
